API Number,Operator,Well Name,Well Number,Northing,Easting,Well Status,Class,Total Depth,Datum Elevation,Datum Type,State,County,Country,Field,Basin,Lease Name,Ground Elevation,Plugback Depth,Spud Date,Completion Date,Common Well Name,Legal Survey Type,Location,Geog. Proj.
490251097600,U.S. DOE,NPR-3,26-44-SX-11-WP,952593.4,805176.1,SI,O,710,5186,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5186,,1984-09-07,,26-44-SX-11-WP,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11,"All Coordinates in Wyoming East Central State Plane, NAD 2614"
490251097700,U.S. DOE,NPR-3,26-26-SX-11-WP,952318.3,804863.8,PR,O,672,5186,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5186,,1984-09-10,,26-26-SX-11-WP,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11,"All Coordinates in Wyoming East Central State Plane, NAD 2615"
490251097800,U.S. DOE,NPR-3,74-11-SX-10,954218.1,802708.5,PA,O,525,5180,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5180,,1984-08-07,,74-11-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2616"
490251097900,U.S. DOE,NPR-3,64-65-SX-10,953689.5,802714.4,PR,O,2105,5193,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5183,467,1984-08-01,,64-65-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2617"
490251098000,U.S. DOE,NPR-3,55-66-SX-10,952968.1,801967.7,PR,O,554,5200,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5200,,1984-08-19,,55-66-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2618"
490251098100,U.S. DOE,NPR-3,55-61-SX-10,953461.7,802042.4,PA,O,550,5203,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5191,,1984-09-04,,55-61-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2619"
490251098200,U.S. DOE,NPR-3,53-16-SX-10,954194.2,801512.6,PR,O,549,5199,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5199,,1984-08-25,,53-16-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2620"
490251098300,U.S. DOE,NPR-3,44-55-SX-10,953648.8,801270.7,PR,O,613,5260,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5247,,1984-08-29,,44-55-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2621"
490251098400,U.S. DOE,NPR-3,45-65-SX-10,953088.5,801426.7,PA,O,550,5220,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5208,,1984-08-31,,45-65-SX-10,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 10 ,"All Coordinates in Wyoming East Central State Plane, NAD 2622"
490251098500,U.S. DOE,NPR-3,81-AX-33,965145.6,797934.8,PA,O,3012,5114,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5100,,1977-05-06,5/13/77,81-AX-33,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 33 ,"All Coordinates in Wyoming East Central State Plane, NAD 2623"
490251098600,U.S. DOE,NPR-3,15-1-StX-14,947714.6,804735.2,SI,O,2374,5249,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5237,,1984-08-10,8/14/84,15-1-STX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 2624"
490251098800,U.S. DOE,NPR-3,54-51-SX-10,954207.8,801934.3,PA,O,530,5197,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5197,,1984-08-13,,54-51-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2625"
490251098900,U.S. DOE,NPR-3,37-53-SX-11-WI,951972.8,805854.9,PA,,774,5153,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5153,,1984-09-17,,37-53-SX-11-WI,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11,"All Coordinates in Wyoming East Central State Plane, NAD 2626"
490251099000,U.S. DOE,NPR-3,28-StX-14,946074,805307.9,PR,O,2226,5269,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5257,2224,1984-10-19,10/25/84,28-STX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 2627"
490251099200,U.S. DOE,NPR-3,44-AX-34,964186.1,800861.5,PR,O,3404,5134,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5122,,1984-09-16,,44-AX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2628"
490251099301,U.S. DOE,NPR-3,33-X-23(/),944391.4,806039.8,PA,,2787,5308,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5296,,,,33-X-23(/),CONGRESS,TWP: 38  N - Range: 78 W - Sec. 23 ,"All Coordinates in Wyoming East Central State Plane, NAD 2629"
490251099400,U.S. DOE,NPR-3,51-63-SX-10-UP3,955893.9,801988.6,PR,O,510,5162,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5162,,1984-12-09,,51-63-SX-10-UP3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2630"
490251099500,U.S. DOE,NPR-3,51-62-SX-10-LP3,956037.9,801989.8,PA,,554,5179,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5179,,1984-12-10,,51-62-SX-10-LP3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2631"
490251099600,U.S. DOE,NPR-3,68-26-SX-3-LP2,956251.1,802248,PA,O,510,5158,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5158,,1984-12-11,,68-26-SX-3-LP2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2632"
490251099700,U.S. DOE,NPR-3,58-64-SX-3-LP1,956489.8,801991,PA,,558,5188,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5188,505,1984-12-03,,58-64-SX-3-LP1,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 3  ,"All Coordinates in Wyoming East Central State Plane, NAD 2633"
490251099900,U.S. DOE,NPR-3,58-46-SX-3-LP4,956220.9,801776.5,PA,,552,5201,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5201,,1984-12-13,,58-46-SX-3-LP4,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2634"
490251100000,U.S. DOE,NPR-3,51-41-SX-10-UP4,956068.2,801704.3,PA,,515,5207,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5207,,1984-12-15,,51-41-SX-10-UP4,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2635"
490251100100,U.S. DOE,NPR-3,58-66-SX-3-LI1,956254.2,801991.9,PA,I,451,5184,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5184,,1985-01-07,,58-66-SX-3-LI1,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2636"
490251100200,U.S. DOE,NPR-3,51-61-SX-10-UI1,956022.9,802015.9,PA,I,326,5179,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5179,,1985-01-14,,51-61-SX-10-UI1,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2637"
490251100300,U.S. DOE,NPR-3,51-66-SX-10-UI2,956029.8,802007.8,PA,,308,5156,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5156,,1985-01-15,,51-66-SX-10-UI2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2638"
490251100400,U.S. DOE,NPR-3,52-61-SX-10-LI2,955550,801970.8,PA,,450,5156,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5156,,1985-01-12,,52-61-SX-10-LI2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2639"
490251100500,U.S. DOE,NPR-3,61-21-SX-10-UP2,956084.1,802194.1,PA,,514,5157,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5157,,1984-12-12,,61-21-SX-10-UP2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2640"
490251100600,U.S. DOE,NPR-3,58-55-SX-3-OB1,956289.3,801870.6,PA,,480,5194,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5194,,1984-12-16,,58-55-SX-3-OB1,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2641"
490251100700,U.S. DOE,NPR-3,51-46-SX-10-OB4,955568.2,801817.7,PA,,450,5163,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5163,,1984-12-20,,51-46-SX-10-OB4,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2642"
490251100800,U.S. DOE,NPR-3,51-56-SX-10-OB3,955646.3,801872.7,PA,,455,5162,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5198,,1984-12-18,,51-56-SX-10-OB3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2643"
490251100900,U.S. DOE,NPR-3,51-65-SX-10-OB2,955658.4,801978.3,PA,,448,5156,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5156,,1984-12-17,,51-65-SX-10-OB2,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2644"
490251101000,U.S. DOE,NPR-3,52-51-SX-10-OB5,955493,801882.5,PA,,451,5159,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5159,,1984-12-20,,52-51-SX-10-OB5,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2645"
490251101100,U.S. DOE,NPR-3,22-1-StX-3,960072.9,799941.2,PR,O,2172,5222,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5212,,1985-01-10,,22-1-STX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2646"
490251101200,U.S. DOE,NPR-3,11-DX-26,940475.9,804919.7,PR,O,5110,5321,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5309,,1984-11-15,,11-DX-26,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 26 ,"All Coordinates in Wyoming East Central State Plane, NAD 2647"
490251101600,U.S. DOE,NPR-3,71-AX-29,970988.4,792418.4,PA,O,3082,4983,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,4971,,1985-03-06,,71-AX-29,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 29,"All Coordinates in Wyoming East Central State Plane, NAD 2648"
490251101700,U.S. DOE,NPR-3,14-15-SX-11,953758.6,804172.8,PA,,650,5197,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5196.8,0,1985-01-03,1/7/85,14-15-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11,"All Coordinates in Wyoming East Central State Plane, NAD 2649"
490251101800,U.S. DOE,NPR-3,43-1-SX-10,954203.8,801204.5,PR,O,2225,5226,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5205,,1985-06-16,,43-1-SX-10,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 10,"All Coordinates in Wyoming East Central State Plane, NAD 2650"
490251101900,U.S. DOE,NPR-3,86-X-27,968522.6,803676.9,PA,,4545,5095,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5083,,1985-03-16,,86-X-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27,"All Coordinates in Wyoming East Central State Plane, NAD 2651"
490251102000,U.S. DOE,NPR-3,18-ShX-27,966559.8,799263.6,PR,O,1845,5093,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5081,1845,1985-02-26,3/4/85,18-SHX-27,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 27,"All Coordinates in Wyoming East Central State Plane, NAD 2652"
490251102100,U.S. DOE,NPR-3,83-AX-3,959568.3,803340.6,PA,O,3330,5123,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5112,,1985-04-16,4/24/85,83-AX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2653"
490251102200,U.S. DOE,NPR-3,15-MX-11,953214.1,804476.1,PR,O,4095,5201,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5189,,1985-05-06,,15-MX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11,"All Coordinates in Wyoming East Central State Plane, NAD 2654"
490251102300,U.S. DOE,NPR-3,22-AX-14,950098.2,804917.8,PR,O,4150,5230.4,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5220.4,,1985-04-02,,22-AX-14,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 14,"All Coordinates in Wyoming East Central State Plane, NAD 2655"
490251102400,U.S. DOE,NPR-3,14-14-SX-11,953882.8,804164.4,PA,,653,5197.3,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5197.3,468,1984-12-28,1/2/85,14-14-SX-11,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 11,"All Coordinates in Wyoming East Central State Plane, NAD 2656"
490251102500,U.S. DOE,NPR-3,58-65-SX-3-UP1,956352.4,801987,PA,O,510,5184,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5184,,1984-12-06,,58-65-SX-3-UP1,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2657"
490251102700,U.S. DOE,NPR-3,51-1-AX-15,950765.1,801632.6,PR,O,4010,5235,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5222,,1985-05-21,,51-1-AX-15,CONGRESS,TWP: 38  N - Range: 78 W - Sec. 15 ,"All Coordinates in Wyoming East Central State Plane, NAD 2658"
490251103200,U.S. DOE,NPR-3,36-AX-34,963093.1,800342.2,PR,O,3033,5120,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5108,,1985-06-21,,36-AX-34,CONGRESS,TWP: 39  N - Range: 78 W - Sec. 34 ,"All Coordinates in Wyoming East Central State Plane, NAD 2659"
490251103300,U.S. DOE,NPR-3,62-AX-3,960434,802464.1,PR,O,3380,5160,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5148,3170,1985-06-07,6/15/85,62-AX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2660"
490251103400,U.S. DOE,NPR-3,22-2-StX-3,960602.2,799908.2,PR,O,2187,5218,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5208,,1985-07-01,,22-2-STX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2661"
490251103500,U.S. DOE,NPR-3,55-64-SX-3,958385.1,801934.4,PA,O,372,5163,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5163,,1985-07-23,,55-64-SX-3,CONGRESS,TWP: 38 N - Range: 78 W - Sec. 3 ,"All Coordinates in Wyoming East Central State Plane, NAD 2662"
490251103800,U.S. DOE,NPR-3,23-61-SX-2,960027.7,805239.8,PR,,800,5112,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5112,,1985-08-11,,23-61-SX-2,CONGRESS,TWP:      - Range:      - Sec.   ,"All Coordinates in Wyoming East Central State Plane, NAD 2663"
490251103900,U.S. DOE,NPR-3,31-11-SX-2,961335.4,805326.2,PR,,899,5115,KB,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5110,,1985-08-09,,31-11-SX-2,CONGRESS,TWP:      - Range:      - Sec.   ,"All Coordinates in Wyoming East Central State Plane, NAD 2664"
490251104000,U.S. DOE,NPR-3,32-11-StX-2,960662.9,805282.7,PA,,817,5113,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5113,,1985-08-14,,32-11-StX-2,CONGRESS,TWP:      - Range:      - Sec.   ,"All Coordinates in Wyoming East Central State Plane, NAD 2665"
490251104100,U.S. DOE,NPR-3,38-11-SX-35,962014.4,805235.7,PR,O,900,5110,GL,Wyoming,Natrona,U.S.A.,Teapot Dome,Powder River,Naval Petroleum Reserve No. 3,5110,,1985-08-05,,38-11-SX-35,CONGRESS,TWP: 39 N - Range: 78 W - Sec. 35,"All Coordinates in Wyoming East Central State Plane, NAD 2666"
